range_ThermalConductivity,wtd_gmean_ThermalConductivity,std_atomic_mass,wtd_gmean_Valence,wtd_entropy_ThermalConductivity,gmean_ElectronAffinity,mean_Density,wtd_mean_Valence,std_Density,wtd_range_Valence,critical_temp
399.97342,30.1091752141921,70.9614153152011,2.4572300478676,0.635773034046535,40.4080272241202,6903.5715,2.54838709677419,4365.59284458914,0.67741935483871,39.06
399.97342,30.20473656703,70.9614153152011,2.48256628246585,0.657862923266719,40.4080272241202,6903.5715,2.57894736842105,4365.59284458914,0.578947368421053,27.89
399.97342,30.2739968964274,70.9614153152011,2.50104175792744,0.672691677495443,40.4080272241202,6903.5715,2.60103626943005,4365.59284458914,0.569948186528497,30.28
399.97342,30.3412886058872,70.9614153152011,2.51908289459432,0.68641470398862,40.4080272241202,6903.5715,2.62244897959184,4365.59284458914,0.561224489795918,27.81
399.97342,30.4280906873656,70.9614153152011,2.54248740132944,0.703332687306373,40.4080272241202,6903.5715,2.65,4365.59284458914,0.55,39.22
399.97342,24.3311318337767,71.136264175214,2.45994666842914,0.754661008375419,40.4080272241202,6965.23816666667,2.53260869565217,4364.0471608302,0.434782608695652,30.45
399.97342,23.6133883892687,65.3324084324954,2.36340506080792,0.655466101156925,41.2159164186701,6090.2858,2.41176470588235,4273.24692508244,0.470588235294118,28.65
399.97342,25.5793229276503,51.9688277861034,2.1192680453341,0.188436608445128,60.1231785550982,4654.35725,2.14285714285714,3306.1628967555,0.571428571428571,47.73
399.97342,26.5786364903901,53.2860956008225,2.1192680453341,0.201966126461713,60.7214928257155,4870.35725,2.14285714285714,3422.72855597441,0.571428571428571,87.63
399.97342,25.5793229276503,54.8771367304272,2.1192680453341,0.188436608445128,60.7214928257155,4956.10725,2.14285714285714,3479.09164682503,0.571428571428571,92.33
399.97342,25.8515660195816,55.3076953283176,2.1192680453341,0.191908232560363,60.7214928257155,4428.85725,2.14285714285714,3226.53575365789,0.571428571428571,93.83
399.97342,24.9761022512614,58.2627140093044,2.1192680453341,0.181288187746315,60.7214928257155,5255.60725,2.14285714285714,3716.03527893072,0.571428571428571,91.23
399.97342,26.3494418705531,58.973428446235,2.1192680453341,0.198669275840418,60.7214928257155,5316.60725,2.14285714285714,3771.22249539293,0.571428571428571,89.43
399.97342,1.14226484634753,39.4458745649529,2.06411360125221,0.220831267648683,26.1868243919949,4816.6858,2.07782101167315,3084.72934185263,1.06225680933852,72.85
399.97342,1.13959238254323,39.4458745649529,2.06411360125221,0.235349608770664,26.1868243919949,4816.6858,2.07782101167315,3084.72934185263,1.05836575875486,66.19
399.97342,1.1342661979422,39.4458745649529,2.06411360125221,0.261378390711948,26.1868243919949,4816.6858,2.07782101167315,3084.72934185263,1.05058365758755,50.08
399.97342,1.12368839236663,39.4458745649529,2.06411360125221,0.307847711351434,26.1868243919949,4816.6858,2.07782101167315,3084.72934185263,1.03501945525292,30.69
399.97342,1.11989343216865,69.2326551521925,2.11110011888848,0.866400030272894,29.1775463973801,5174.2858,2.13333333333333,4506.89548007568,0.933333333333333,113.1
399.97342,25.7753249857161,71.7343635864446,2.5562158803498,0.439502410355337,55.0343723732299,7165.23816666667,2.8,4263.74393641122,0.85,98.4
399.97342,26.5786364903901,43.8233541228786,2.1192680453341,0.201966126461713,53.5279646494387,4235.85725,2.14285714285714,3194.93894591629,0.571428571428571,90.71
399.97342,1.23746538107071,43.8233541228786,2.06545906834243,0.20307306266082,53.5279646494387,4235.85725,2.07942811755361,3194.93894591629,0.80857823669579,61.2
399.97342,1.25147887067985,55.3076953283176,2.05479931812743,0.15502541603694,60.7214928257155,4428.85725,2.06666666666667,3226.53575365789,0.866666666666667,68.9
399.97342,30.5953421514806,71.3935940516817,2.44682283310381,0.924844402857039,39.6247493304713,5851.20414285714,2.64835164835165,4123.77569003942,0.824175824175824,132.25
399.97342,1.0601926965198,56.763654304317,2.06336223306145,0.182477992011488,60.7214928257155,5093.10725,2.07692307692308,3580.10255446791,0.846153846153846,95.7
399.97342,1.3522119142444,69.2326551521925,2.08720889861909,0.830119008787149,29.1775463973801,5174.2858,2.10526315789474,4506.89548007568,0.842105263157895,119.95
399.97342,0.647482295671693,58.2627140093044,2.05757836047112,0.182399418370826,60.7214928257155,5255.60725,2.07,3716.03527893072,0.99,99.25
399.97342,0.562780035575034,48.2388042696914,2.21058584365425,0.302101928917465,49.4575202357316,5058.0858,2.25563909774436,3260.67978315053,1.15789473684211,23.76
399.97342,31.0547660899376,71.3935940516817,2.42747070230494,0.922548178084185,39.6247493304713,5851.20414285714,2.62222222222222,4123.77569003942,0.777777777777778,114.7
399.97342,30.8643966203281,71.3935940516817,2.46968756210955,0.941506454886769,39.6247493304713,5851.20414285714,2.67895878524946,4123.77569003942,0.639913232104121,116.5
399.97342,37.0743621223558,46.4823352229548,2.1200354067688,0.165044953079649,52.6969674774445,4617.8858,2.14375,2958.0214919041,0.94375,63.4
399.97342,1.11426667938529,40.053511822236,2.07035838400713,0.246085477263989,42.6550321302085,4963.4858,2.08527131782946,3206.84909554637,1.04651162790698,74.9
399.97342,1.19339725700847,43.8233541228786,2.06483113431065,0.203095112709077,53.5279646494387,4235.85725,2.0786782061369,3194.93894591629,0.819826907946499,59.6
399.97342,52.3821615915647,67.2338347072841,2.32998610150143,0.742424426070184,33.1487827641917,4584.2858,2.5,4004.27323147741,0.666666666666667,110.9
399.97342,0.858857084440953,69.2326551521925,2.05877052890024,0.784518051469061,29.1775463973801,5174.2858,2.07142857142857,4506.89548007568,1.0,107.995
399.97342,0.858857084440953,69.2326551521925,2.05877052890024,0.784518051469061,29.1775463973801,5174.2858,2.07142857142857,4506.89548007568,1.0,104.95
399.97342,38.984059666251,71.3935940516817,2.39501921474582,0.792437807430423,39.6247493304713,5851.20414285714,2.58208955223881,4123.77569003942,0.82089552238806,106.2
399.97342,38.890552540515,71.3935940516817,2.40376209355759,0.796734773373001,39.6247493304713,5851.20414285714,2.59405940594059,4123.77569003942,0.792079207920792,106.3
82.0,134.246887108232,36.72855,3.74447096981442,0.0991807721116044,86.7257747154789,1896.0,3.85714285714286,364.0,3.76190476190476,12.25
399.97342,1.11989343216865,69.2326551521925,2.11110011888848,0.866400030272894,29.1775463973801,5174.2858,2.13333333333333,4506.89548007568,0.933333333333333,112.1
399.97342,1.11989343216865,69.2326551521925,2.11110011888848,0.866400030272894,29.1775463973801,5174.2858,2.13333333333333,4506.89548007568,0.933333333333333,107.2
399.97342,0.969156077634558,67.2338347072841,2.25989709292424,0.777322832630269,33.1487827641917,4584.2858,2.4,4004.27323147741,0.933333333333333,84.9
399.97342,1.08933830732196,55.3076953283176,2.06351109461823,0.193088634277846,60.7214928257155,4428.85725,2.07710100231303,3226.53575365789,0.843484965304549,94.77
399.97342,25.8378853041177,53.165785365782,2.12362734715627,0.193838348921792,58.7537238728356,4871.0858,2.15,3018.39207815131,0.828571428571429,91.35
399.97342,1.09497640208221,53.165785365782,2.06820009706957,0.196194641472145,58.7537238728356,4871.0858,2.08494208494208,3018.39207815131,1.04247104247104,79.45
399.97342,49.145179663305,76.8179962097786,2.5532248166215,0.814652163632493,33.7005122489562,5710.23816666667,2.78838174273859,4438.54485392268,1.11203319502075,75.75
99.97342,0.363813017071194,77.5155739189027,2.2413774476913,0.750143523206395,56.4912138847514,3536.85725,2.5,3829.61490278496,1.1,19.55
399.97342,1.21144014035843,41.7535942583869,2.01565576972423,0.359608711931128,26.1868243919949,5118.6858,2.01923076923077,3359.11489670814,1.01923076923077,53.2
399.97342,39.6597728760353,76.8179962097786,2.38090242237529,0.793787931931727,33.7005122489562,5710.23816666667,2.56,4438.54485392268,0.64,107.25
399.97342,39.6597728760353,76.8179962097786,2.38090242237529,0.793787931931727,33.7005122489562,5710.23816666667,2.56,4438.54485392268,0.64,107.75
399.97342,39.6597728760353,76.8179962097786,2.38090242237529,0.793787931931727,33.7005122489562,5710.23816666667,2.56,4438.54485392268,0.64,108.1
399.97342,0.625003895937664,44.2894585275144,2.23267852196607,0.269729743377241,48.4772646848066,4434.35725,2.27142857142857,3402.85619588643,1.11428571428571,24.25
399.97342,1.03560970324779,39.8347297779162,2.06336223306145,0.39550664541825,62.210509235202,5170.2858,2.07692307692308,3414.48894488276,1.0,61.8
399.97342,1.08952952962838,46.917666579537,2.07710608844023,0.206239486418222,53.1160816531692,4716.6858,2.1,3015.11065675649,0.984615384615385,55.67
399.97342,1.08504215699954,46.917666579537,2.08631948029377,0.204705419680466,53.1160816531692,4716.6858,2.11538461538462,3015.11065675649,0.961538461538461,23.36
399.97342,1.09629540931362,43.8233541228786,2.06336223306145,0.203148213514574,53.5279646494387,4235.85725,2.07692307692308,3194.93894591629,0.846153846153846,91.15
399.97342,0.659134716484096,53.9117375982958,2.25953484237817,0.287305063107158,82.046890506221,5665.10725,2.30714285714286,3383.43990732918,1.05714285714286,20.55
399.97342,1.59273649027288,68.0098970781871,2.0,0.685323714555657,17.2612781570872,5511.0858,2.0,5026.19188983534,0.875,132.5
399.97342,39.5954962053335,73.080913560245,2.38186799097233,0.798517301075982,30.6130626319699,6019.347,2.561,4178.4670787465,0.797,103.25
399.97342,39.2120179213219,73.080913560245,2.38766963137394,0.820755267446419,30.6130626319699,6019.347,2.567,4178.4670787465,0.779,89.35
399.97342,39.1851429373618,72.3859788538964,2.38090242237529,0.841333875595346,21.6052158889554,5914.48985714286,2.56,4139.63887573233,0.78,91.65
399.97342,37.7950629431407,72.3859788538964,2.38090242237529,0.94851433485982,21.6052158889554,5914.48985714286,2.56,4139.63887573233,0.72,85.95
399.97342,37.3427489961362,72.3859788538964,2.38090242237529,0.98047261300762,21.6052158889554,5914.48985714286,2.56,4139.63887573233,0.7,64.65
399.97342,38.8841291047557,73.1545972244899,2.38916831681145,0.801063783754953,21.6052158889554,5961.63271428571,2.57,4155.17662856053,0.78,103.8
399.97342,36.6470345339522,73.1545972244899,2.41413858162247,0.822216248017338,21.6052158889554,5961.63271428571,2.6,4155.17662856053,0.72,101.7
399.97342,33.8631576214649,73.1545972244899,2.44783870036296,0.850912263839362,21.6052158889554,5961.63271428571,2.64,4155.17662856053,0.64,86.35
99.97342,0.406052737437706,77.5155739189027,2.23429469030003,0.69946093372364,56.4912138847514,3536.85725,2.50724637681159,3829.61490278496,1.05797101449275,18.95
399.97342,38.1892341089804,62.782820572342,2.39689438084564,0.780802503626514,40.4105229392498,5038.5715,2.59,3793.90488104204,0.91,109.5
399.97342,38.1471162734739,61.5031664796122,2.39689438084564,0.77881384873356,41.1043226359446,4707.40483333333,2.59,3665.73706669161,0.91,100.25
399.97342,0.65872493926621,53.9117375982958,2.26046364417373,0.287720774988303,82.046890506221,5665.10725,2.30857142857143,3383.43990732918,1.05142857142857,21.75
399.97342,1.32894980687753,68.0098970781871,2.0,0.676591380036811,17.2612781570872,5511.0858,2.0,5026.19188983534,0.833333333333333,126.6
399.97342,1.59273649027288,68.0098970781871,2.0,0.685323714555657,17.2612781570872,5511.0858,2.0,5026.19188983534,0.875,133.9
399.97342,1.11215304548225,43.8233541228786,2.06361072482482,0.203139076727908,53.5279646494387,4235.85725,2.07722007722008,3194.93894591629,0.841698841698842,92.74
399.97342,1.35489592196738,31.0885831538205,2.0831871986775,0.821764869123615,35.7474389280803,3312.23816666667,2.11356466876972,2854.29080525271,0.998422712933754,60.3
399.97342,53.9086092558289,71.6013913223046,2.32054729311575,0.763418777405336,43.200780127162,5785.91842857143,2.48333333333333,4113.47329094914,0.616666666666667,102.7
399.97342,1.14863380266623,52.1917884610367,2.0638611731558,0.251866657803839,38.8737635112424,4730.4858,2.07751937984496,3485.70576847883,0.914728682170543,77.05
399.97342,1.2563917722532,52.1917884610367,2.06540627632548,0.251812358565041,38.8737635112424,4730.4858,2.07936507936508,3485.70576847883,0.888888888888889,14.85
399.97342,0.95059634806701,64.9323035465656,2.27036420044081,0.766701430778836,35.6744697077684,4935.0715,2.41333333333333,3738.59462858633,1.04,75.455
399.97342,0.943024242037327,65.0292029055563,2.2756159202771,0.761552597300176,35.6744697077684,4926.90483333333,2.42,3734.80598830561,1.02666666666667,68.35
399.97342,0.934471158099806,65.0292029055563,2.28087978819133,0.754470020397076,35.6744697077684,4926.90483333333,2.42666666666667,3734.80598830561,1.01333333333333,58.45
399.97342,1.21171068184892,57.8686028873827,2.04473706194971,0.358635432527564,35.0119375417732,4617.4858,2.05455962587685,3757.41087654871,1.01792673421668,55.7
399.97342,0.629441022509672,44.2894585275144,2.2262216392083,0.283412116654505,48.4772646848066,4434.35725,2.26428571428571,3402.85619588643,1.1,35.45
399.97342,0.659134716484096,53.9117375982958,2.25953484237817,0.287305063107158,82.046890506221,5665.10725,2.30714285714286,3383.43990732918,1.05714285714286,20.35
399.97342,1.30762796539057,41.9469668140427,2.03894373599662,0.25658159238784,52.7818603341107,3559.8858,2.05608974358974,3161.30629635386,1.02644230769231,90.15
399.97342,1.2336149325765,45.2376195036567,2.05637621840373,0.21082142192271,52.1535836494592,3764.4858,2.07137192704203,3009.13144777801,1.04440919904837,92.45
399.97342,1.27619654356095,39.3626231806317,2.05442551320619,0.226713928072807,52.4606486803048,3695.0858,2.07188498402556,3055.46116634569,1.03354632587859,93.35
399.97342,1.27235625765748,39.3626231806317,2.04294431484704,0.243784443497404,52.4606486803048,3695.0858,2.06369426751592,3055.46116634569,1.02866242038217,90.55
399.97342,1.22180355198919,45.2376195036567,2.05385873570328,0.217322707950334,52.1535836494592,3764.4858,2.07114624505929,3009.13144777801,1.04347826086957,93.45
399.97342,1.23992636917005,46.4823352229548,2.06551194564205,0.204612012154587,52.6969674774445,4617.8858,2.07949125596184,2958.0214919041,1.03418124006359,93.65
399.97342,1.22361500346609,46.4823352229548,2.06530094731568,0.205405672168382,52.6969674774445,4617.8858,2.07923930269414,2958.0214919041,1.02535657686212,92.35
399.97342,1.25153135062479,41.1707992503565,2.07235564907804,0.207747763291447,43.7840366148188,3985.6858,2.08764940239044,2901.11201301959,1.0199203187251,88.95
429.97342,1.74963407885032,44.2177618597052,1.98356440020907,0.76371774740368,41.945348722379,4902.2858,1.98809523809524,4120.24930599188,1.03571428571429,117.1
399.97342,1.09629540931362,43.8233541228786,2.06336223306145,0.203148213514574,53.5279646494387,4235.85725,2.07692307692308,3194.93894591629,0.846153846153846,92.03
399.97342,1.09629540931362,43.8233541228786,2.06336223306145,0.203148213514574,53.5279646494387,4235.85725,2.07692307692308,3194.93894591629,0.846153846153846,92.83
399.97342,1.58464554881333,62.1011649667075,2.0,0.71302031353631,14.679558345157,5030.90483333333,2.0,4712.22235945526,0.952380952380952,126.2
99.97342,0.35154723298942,77.5155739189027,2.27266591087417,0.853877065636049,56.4912138847514,3536.85725,2.52,3829.61490278496,1.12,27.25
399.97342,0.493810468649437,76.8179962097786,2.14482648670688,0.794464497288645,33.7005122489562,5710.23816666667,2.2248,4438.54485392268,1.2192,104.44
399.97342,0.496734363308584,76.8179962097786,2.14291292403547,0.800630158376589,33.7005122489562,5710.23816666667,2.2208,4438.54485392268,1.2032,107.17
399.97342,1.25143832434604,40.053511822236,2.06147533526319,0.202143357690322,42.6550321302085,4963.4858,2.07466666666667,3206.84909554637,1.04266666666667,48.05
399.97342,1.25844409530869,39.8177444355979,2.06240952733523,0.1959781113355,55.6819073296071,5168.6858,2.07733333333333,3412.73853514836,1.04533333333333,63.75
399.97342,1.26528265865058,39.8347297779162,2.05479931812743,0.172299415508361,62.210509235202,5170.2858,2.06666666666667,3414.48894488276,1.064,71.05
399.97342,1.2578112693136,39.8347297779162,2.05479931812743,0.193693808398048,62.210509235202,5170.2858,2.06666666666667,3414.48894488276,1.056,49.25
399.97342,1.26574943535744,39.4458745649529,2.05479931812743,0.174584436598116,26.1868243919949,4816.6858,2.06666666666667,3084.72934185263,1.064,67.55
399.97342,1.26371916152674,39.4458745649529,2.05479931812743,0.183988227138786,26.1868243919949,4816.6858,2.06666666666667,3084.72934185263,1.06133333333333,56.25
399.97342,1.26335488699186,39.2889017109667,2.05591048436335,0.166949772242057,47.8012551985561,4569.4858,2.068,2934.50846514481,1.06266666666667,77.75
399.97342,1.23278834373453,39.2889017109667,2.06370549089878,0.187863474358728,47.8012551985561,4569.4858,2.07733333333333,2934.50846514481,1.03466666666667,71.25
399.97342,1.22419167202077,39.2889017109667,2.06593805917258,0.193450031821184,47.8012551985561,4569.4858,2.08,2934.50846514481,1.02666666666667,70.25
399.97342,38.4337814338332,68.0098970781871,2.0,0.684308631749175,17.2612781570872,5511.0858,2.0,5026.19188983534,0.444444444444444,110.7
399.97342,35.4962994339802,67.7102998003197,1.9848238677214,0.684331558318757,28.2186800668509,4592.85416666667,1.98901098901099,5026.72034466564,0.648351648351648,127.8
399.97342,28.2488686150646,67.7102998003197,1.94187025151963,0.684390996347885,28.2186800668509,4592.85416666667,1.95744680851064,5026.72034466564,0.595744680851064,131.4
399.97342,24.4525148806051,67.7102998003197,1.91520656139715,0.684428080058485,28.2186800668509,4592.85416666667,1.9375,5026.72034466564,0.5625,130.1
399.97342,1.21559588907155,63.5687873375086,2.09105047167495,0.852972179266324,27.7868485957919,5280.0715,2.11538461538462,4232.63693953245,1.0,46.3
399.97342,18.6418831469774,67.7102998003197,1.86606598307361,0.684499105857644,28.2186800668509,4592.85416666667,1.9,5026.72034466564,0.5,124.9
399.97342,1.08557829141098,50.4249572386324,2.07907982575485,0.311273726952615,34.7356747059872,4033.4858,2.09563886763581,3207.25675766792,1.05126243305279,46.1
399.97342,1.5669727751363,41.8090108966237,2.05271749986736,0.336431459480883,31.6524095958504,3698.6858,2.06416666666667,3052.92000571364,0.961666666666667,25.15
399.97342,1.56915199313106,41.8090108966237,2.0512961603529,0.344431428168447,31.6524095958504,3698.6858,2.06245836109261,3052.92000571364,0.959027315123251,34.85
399.97342,1.10322289113884,49.4661352395412,2.04783111844323,0.203365837478412,57.156068335311,3388.70378,2.06590038314176,3322.16554395447,1.04827586206897,90.95
399.97342,1.14357115289053,49.4661352395412,1.99421943398712,0.203993774363105,57.156068335311,3388.70378,2.02731411229135,3322.16554395447,0.943854324734446,42.05
399.97342,1.14830392515838,43.8233541228786,2.06416432651059,0.203118948799012,53.5279646494387,4235.85725,2.07788161993769,3194.93894591629,0.831775700934579,88.85
399.97342,1.15507007982973,43.8233541228786,2.06426601818538,0.20311528515246,53.5279646494387,4235.85725,2.07800312012481,3194.93894591629,0.829953198127925,87.05
399.97342,1.18628552179004,43.8233541228786,2.064727647933,0.2030987832593,53.5279646494387,4235.85725,2.07855459544383,3194.93894591629,0.821681068342498,68.75
399.97342,1.21880729097099,43.8233541228786,2.0651959569715,0.203082255778262,53.5279646494387,4235.85725,2.07911392405063,3194.93894591629,0.813291139240506,56.65
399.97342,1.23369915129023,43.8233541228786,2.06540627632548,0.203074901927539,53.5279646494387,4235.85725,2.07936507936508,3194.93894591629,0.80952380952381,57.85
399.97342,1.25270647696618,43.8233541228786,2.06567109130828,0.20306570236316,53.5279646494387,4235.85725,2.0796812749004,3194.93894591629,0.804780876494024,55.55
399.97342,1.26432525805241,43.8233541228786,2.06583101200372,0.203060178733802,53.5279646494387,4235.85725,2.07987220447284,3194.93894591629,0.801916932907348,54.35
399.97342,1.3124742355301,43.8233541228786,2.06647855941176,0.203038054736161,53.5279646494387,4235.85725,2.08064516129032,3194.93894591629,0.790322580645161,23.35
399.97342,1.28007314937934,43.8233541228786,2.06604545501501,0.203052809327671,53.5279646494387,4235.85725,2.08012820512821,3194.93894591629,0.798076923076923,40.05
399.97342,1.21880729097099,43.8233541228786,2.0651959569715,0.203082255778262,53.5279646494387,4235.85725,2.07911392405063,3194.93894591629,0.813291139240506,62.25
399.97342,1.22995033020638,43.8233541228786,2.06535356938505,0.203076740872157,53.5279646494387,4235.85725,2.07930214115781,3194.93894591629,0.810467882632831,61.38
399.97342,1.26432525805241,43.8233541228786,2.06583101200372,0.203060178733802,53.5279646494387,4235.85725,2.07987220447284,3194.93894591629,0.801916932907348,61.34
